id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language
7811,2019,8.0,8.0,9.0,9.0,3.0,2.0,3.0,4.0,3.0,4.0,9.0,8.0,8.0,Female,31,White,No,Own,No,6 months,"$200,000 or more",No,2.0,Not sure,7.0,6.0,10.0,,Public transit,"Walk, Public transit, Car",English
7812,2019,8.0,8.0,9.0,9.0,4.0,3.0,3.0,3.0,3.0,4.0,9.0,9.0,9.0,Female,31,White,No,Rent,No,9 years,"$100,000 to $149,999",No,6.0,Right direction,7.0,9.0,9.0,,Public transit,"Walk, Public transit, Car",English
7813,2019,6.0,6.0,8.0,8.0,4.0,1.0,3.0,2.0,2.0,4.0,8.0,7.0,8.0,Male,28,White,No,Rent,Yes,5 years,"$50,000 to 74,999",No,6.0,Right direction,4.0,4.0,5.0,Can't afford to buy,Walk,"Walk, Public transit, Car",English
7814,2019,7.0,8.0,8.0,8.0,2.0,1.0,3.0,4.0,2.0,4.0,9.0,7.0,7.0,Female,39,White,No,Own,No,12 years,"$150,000 to 200,000",No,1.0,Right direction,8.0,8.0,8.0,,Public transit,"Walk, Public transit",English
7815,2019,8.0,7.0,8.0,8.0,1.0,3.0,,3.0,1.0,5.0,4.0,5.0,3.0,Male,28,White,No,Rent,No,5 years,"$150,000 to 200,000",No,3.0,Right direction,9.0,6.0,7.0,,Public transit,"Walk, Public transit, Car",English
7816,2019,7.0,6.0,6.0,8.0,4.0,1.0,3.0,2.0,2.0,5.0,9.0,7.0,7.0,Male,91,White,No,Own,No,91 years,"$25,000 to $49,999",No,5.0,Wrong track,3.0,10.0,10.0,,Car,Car,English
7817,2019,8.0,8.0,7.0,7.0,4.0,2.0,,,3.0,4.0,9.0,5.0,8.0,Male,35,White,No,Rent,Yes,2 years,"$200,000 or more",No,7.0,Right direction,7.0,8.0,5.0,Housing Cost,Car,"Walk, Public transit, Car",French
7818,2019,10.0,10.0,10.0,10.0,4.0,2.0,,4.0,2.0,4.0,,5.0,4.0,Female,60,Asian,No,Own,No,5 years,"$200,000 or more",No,7.0,,7.0,9.0,8.0,,Car,"Walk, Bike, Public transit, Car",English
7819,2019,7.0,8.0,7.0,8.0,5.0,3.0,3.0,5.0,3.0,4.0,9.0,7.0,5.0,Female,26,White,No,Rent,No,2 years,"$200,000 or more",No,5.0,Right direction,6.0,7.0,9.0,,Car,"Walk, Bike, Public transit, Car",English
7820,2019,8.0,9.0,7.0,8.0,3.0,1.0,3.0,3.0,4.0,4.0,6.0,9.0,8.0,Female,23,White,No,Rent,No,6 months,"$75,000 to $99,999",No,2.0,Right direction,6.0,4.0,4.0,,Car,"Walk, Car",English
7821,2019,8.0,6.0,8.0,9.0,4.0,1.0,4.0,5.0,4.0,3.0,9.0,10.0,8.0,Female,23,Black/African American,Yes,Own,Yes,5 years,"$75,000 to $99,999",Yes,,Right direction,8.0,5.0,9.0,,Public transit,"Bike, Public transit",English
7822,2019,9.0,8.0,9.0,8.0,4.0,1.0,4.0,3.0,4.0,4.0,9.0,9.0,8.0,Male,29,White,Yes,Rent,Yes,3 years,"$25,000 to $49,999",No,,Right direction,8.0,9.0,7.0,,Bike,Bike,English
7823,2019,8.0,8.0,9.0,9.0,3.0,4.0,3.0,4.0,4.0,4.0,8.0,8.0,8.0,Female,35,White,No,Rent,No,15 years,"$50,000 to 74,999",No,4.0,Right direction,9.0,9.0,9.0,,"Walk, Public transit","Walk, Public transit",Romanian
7824,2019,10.0,10.0,10.0,10.0,5.0,4.0,5.0,5.0,1.0,5.0,10.0,6.0,6.0,Female,70,White,No,Own,No,,"$150,000 to 200,000",No,6.0,Right direction,10.0,10.0,10.0,,Public transit,"Walk, Public transit, Car",English
7825,2019,5.0,5.0,6.0,6.0,5.0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,4.0,Female,17,Hispanic/Latino,No,Rent,Yes,17 years,"Less than $10,000",Yes,2.0,Right direction,6.0,6.0,5.0,"Too crowded, expensive",Walk,"Walk, Public transit, Car",Portuguese
7826,2019,9.0,9.0,8.0,8.0,5.0,3.0,,5.0,1.0,3.0,7.0,7.0,7.0,Male,40,White,No,Own,No,21 years,"$200,000 or more",No,5.0,Right direction,5.0,7.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7827,2019,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,Female,79,White,No,Own,No,79 years,"$100,000 to $149,999",No,4.0,,5.0,5.0,,,Car,Car,English
7828,2019,7.0,7.0,8.0,9.0,5.0,2.0,,3.0,4.0,5.0,10.0,9.0,7.0,Male,42,White,No,Own,No,20 years,"$100,000 to $149,999",Yes,3.0,Right direction,7.0,7.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
7829,2019,8.0,8.0,8.0,9.0,3.0,1.0,4.0,4.0,3.0,5.0,10.0,7.0,6.0,Male,59,Black/African American,Yes,Own,,30 years,"$150,000 to 200,000",No,2.0,Right direction,8.0,2.0,8.0,,Car,"Walk, Car",English
7830,2019,5.0,8.0,8.0,8.0,5.0,1.0,4.0,2.0,4.0,4.0,6.0,8.0,8.0,Female,36,Hispanic/Latino,Yes,Rent,Yes,3 years,"$200,000 or more",No,6.0,Wrong track,4.0,4.0,5.0,Too expensive to buy,Car,"Walk, Public transit, Car","English, Spanish"
7831,2019,7.0,8.0,9.0,8.0,5.0,1.0,4.0,4.0,3.0,4.0,7.0,6.0,,Female,31,White,No,Rent,Yes,3 years,"$75,000 to $99,999",,2.0,Not sure,9.0,8.0,5.0,"Buy a condo I can afford, Somerville'sway too expensive",Public transit,"Walk, Public transit",English
7832,2019,9.0,9.0,8.0,8.0,3.0,4.0,1.0,5.0,3.0,5.0,9.0,9.0,9.0,Female,34,White,No,Own,No,10 years,"$200,000 or more",No,4.0,Not sure,10.0,7.0,10.0,,Public transit,"Walk, Public transit, Car",English
7833,2019,5.0,7.0,5.0,5.0,4.0,1.0,,4.0,2.0,5.0,8.0,6.0,8.0,Female,53,White,No,Rent,Yes,7 years,"$100,000 to $149,999",No,3.0,Wrong track,7.0,4.0,6.0,Rent is too high. Buying is out of control,Walk,"Walk, Public transit, Car",English
7834,2019,8.0,8.0,8.0,8.0,5.0,4.0,4.0,4.0,3.0,5.0,9.0,7.0,9.0,Male,47,White,Yes,Own,No,23 years,"$200,000 or more",No,6.0,Right direction,8.0,9.0,9.0,,Walk,"Walk, Bike, Public transit, Car",English
7835,2019,9.0,8.0,9.0,8.0,5.0,4.0,4.0,4.0,4.0,5.0,9.0,8.0,8.0,Female,37,White,No,Own,No,10 years,"$200,000 or more",No,4.0,Right direction,9.0,8.0,9.0,,Public transit,"Walk, Public transit, Car",English
7836,2019,9.0,8.0,9.0,9.0,5.0,2.0,5.0,4.0,4.0,5.0,10.0,7.0,10.0,Female,29,White,No,Rent,Yes,2 years,"$25,000 to $49,999",No,2.0,Right direction,10.0,7.0,7.0,From out of state,"Walk, Bike","Walk, Bike, Public transit",English
7837,2019,4.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,8.0,5.0,3.0,Male,59,White,No,Rent,No,26 years,,No,1.0,Wrong track,7.0,9.0,9.0,,"Walk, Public transit","Walk, Public transit",English
7838,2019,7.0,8.0,8.0,9.0,4.0,3.0,,4.0,4.0,4.0,8.0,8.0,8.0,Female,37,Asian,No,Rent,Yes,5 years,"$50,000 to 74,999",No,5.0,Not sure,8.0,8.0,7.0,Buying a condo,"Public transit, Car","Public transit, Car","English, Chinese"
7839,2019,10.0,7.0,10.0,10.0,4.0,1.0,,3.0,3.0,5.0,9.0,7.0,7.0,Female,37,White,No,Rent,No,15 years,"$10,000 to $24,999",No,3.0,,6.0,6.0,8.0,,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
7840,2019,3.0,2.0,3.0,8.0,5.0,1.0,,3.0,4.0,4.0,9.0,6.0,9.0,Female,65,White,No,Rent,Yes,20 years,"$10,000 to $24,999",No,3.0,Not sure,9.0,8.0,2.0,"Too expensive, way too crowded + noisy, lack of green space/water for swimming",Walk,"Walk, Public transit, Car",English
7841,2019,10.0,9.0,9.0,10.0,3.0,3.0,5.0,5.0,4.0,4.0,10.0,9.0,9.0,Male,39,,No,Rent,No,8 years,"$50,000 to 74,999",No,3.0,Right direction,9.0,8.0,8.0,,"Bike, Car","Bike, Car",Portuguese
7842,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,73,Hispanic/Latino,No,Rent,No,10 years,"$25,000 to $49,999",No,3.0,Right direction,10.0,10.0,10.0,,"Public transit, Car","Walk, Car",Spanish
7843,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,73,Hispanic/Latino,No,Rent,No,10 years,"$25,000 to $49,999",No,3.0,Right direction,10.0,10.0,10.0,,"Walk, Public transit, Car","Walk, Public transit, Car",Spanish
7844,2019,10.0,10.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,7.0,7.0,6.0,Female,,Black/African American,Yes,Rent,No,14 years,,,3.0,Right direction,7.0,8.0,5.0,,Public transit,"Walk, Public transit, Car",English
7845,2019,8.0,8.0,8.0,8.0,5.0,5.0,4.0,4.0,1.0,5.0,5.0,8.0,8.0,Female,36,White,Yes,Own,No,5 years,"$200,000 or more",No,7.0,Right direction,7.0,3.0,10.0,,Public transit,"Walk, Public transit, Car",English
7846,2019,10.0,10.0,10.0,6.0,5.0,1.0,3.0,4.0,4.0,5.0,10.0,10.0,10.0,Male,33,White,No,Rent,No,1 year,"$100,000 to $149,999",No,4.0,Right direction,8.0,6.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
7847,2019,7.0,7.0,9.0,9.0,2.0,1.0,,3.0,1.0,4.0,3.0,2.0,1.0,Female,,,No,Own,No,,,No,,Not sure,2.0,1.0,8.0,,"Walk, Car","Walk, Car",English
7848,2019,7.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,7.0,6.0,5.0,Female,53,,No,Rent,Yes,20 years,"$50,000 to 74,999",No,5.0,Wrong track,6.0,3.0,6.0,,Car,"Walk, Bike, Public transit, Car",English
7849,2019,8.0,10.0,8.0,7.0,5.0,3.0,3.0,4.0,5.0,5.0,10.0,7.0,10.0,Female,38,"Asian, White, Middle Eastern",Yes,Own,Yes,7 years,"$200,000 or more",No,3.0,Right direction,8.0,7.0,8.0,To have a single family home and better public schools,"Bike, Car","Walk, Bike, Car","English, Persian"
7850,2019,7.0,8.0,8.0,8.0,2.0,2.0,,4.0,3.0,,6.0,7.0,7.0,Female,33,White,No,Rent,Yes,3 years,"$75,000 to $99,999",No,6.0,Not sure,7.0,9.0,10.0,"Hope to buy, Somerville not in price range",Car,"Walk, Public transit, Car",English
7851,2019,9.0,,8.0,9.0,5.0,1.0,,4.0,2.0,4.0,9.0,8.0,6.0,Female,65,White,No,Own,No,37 years,"$25,000 to $49,999",No,6.0,Not sure,9.0,7.0,7.0,,"Walk, Public transit, Car","Walk, Public transit, Car",
7852,2019,8.0,9.0,9.0,9.0,4.0,3.0,4.0,4.0,3.0,4.0,9.0,9.0,9.0,Female,36,Black/African American,Yes,Rent,No,9 years,"$150,000 to 200,000",No,2.0,Right direction,7.0,5.0,4.0,,Public transit,"Walk, Bike, Public transit, Car",English
7853,2019,3.0,4.0,4.0,3.0,5.0,1.0,2.0,4.0,3.0,4.0,7.0,7.0,7.0,Female,50,White,Yes,Own,No,,"$100,000 to $149,999",No,3.0,Right direction,6.0,3.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7854,2019,5.0,5.0,8.0,9.0,4.0,2.0,,2.0,3.0,5.0,8.0,7.0,7.0,Male,31,White,No,Rent,No,5 years,"$25,000 to $49,999",No,7.0,Not sure,2.0,7.0,7.0,,"Walk, Bike, Public transit",Bike,English
7855,2019,9.0,10.0,9.0,10.0,5.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,Male,71,White,No,Own,No,47 years,"$75,000 to $99,999",No,6.0,Not sure,6.0,9.0,10.0,,Car,"Walk, Public transit, Car",English
7856,2019,10.0,10.0,10.0,10.0,5.0,2.0,4.0,4.0,4.0,3.0,9.0,7.0,9.0,Male,25,White,No,Rent,,32 months,"$150,000 to 200,000",No,2.0,Right direction,7.0,8.0,7.0,,Bike,"Walk, Bike, Public transit, Car",English
7857,2019,10.0,8.0,8.0,7.0,4.0,1.0,5.0,5.0,3.0,5.0,10.0,10.0,8.0,Male,45,White,Yes,Own,No,10 years,"$200,000 or more",No,6.0,Not sure,8.0,10.0,10.0,,Bike,"Walk, Bike, Public transit, Car","English, Spanish"
7858,2019,7.0,8.0,9.0,8.0,4.0,1.0,,4.0,4.0,3.0,8.0,8.0,7.0,Male,27,White,No,Rent,No,1 year,"$100,000 to $149,999",No,7.0,Right direction,9.0,8.0,8.0,,Public transit,"Walk, Public transit, Car",English
7859,2019,7.0,7.0,10.0,8.0,5.0,3.0,,,5.0,5.0,10.0,9.0,9.0,Male,25,White,No,Rent,No,1 year,"$75,000 to $99,999",No,5.0,Right direction,10.0,10.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7860,2019,4.0,5.0,7.0,7.0,4.0,4.0,,4.0,3.0,3.0,7.0,7.0,7.0,Male,,Asian,No,,No,,,Yes,2.0,Right direction,7.0,6.0,7.0,,Walk,"Walk, Bike, Public transit, Car",
7861,2019,10.0,10.0,6.0,6.0,3.0,4.0,3.0,3.0,1.0,2.0,8.0,7.0,7.0,Female,33,White,No,Rent,Yes,1 month,"$75,000 to $99,999",No,4.0,Wrong track,4.0,5.0,7.0,Because,Car,Car,English
7862,2019,9.0,10.0,9.0,9.0,5.0,3.0,2.0,4.0,4.0,5.0,9.0,9.0,9.0,Female,35,White,Yes,Rent,Yes,5 years,,No,2.0,Not sure,9.0,9.0,8.0,"I do not want my child in a school system that normalizes school shootings and is dismissive of parent concerns. The school system requires young children to perform active shooter drills to the tune of ""Twinkle Twinkle Little Star"" and the mayor was dismissive toward a parent who complained about this on social media.",Walk,"Walk, Bike, Public transit",English
7863,2019,,10.0,10.0,10.0,3.0,4.0,5.0,,,4.0,10.0,10.0,10.0,Male,77,Black/African American,No,Rent,No,12 years,"Less than $10,000",No,3.0,Right direction,10.0,9.0,10.0,,Car,Car,Creole
7864,2019,6.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,8.0,7.0,7.0,Female,41,White,Yes,Own,No,16 years,"$200,000 or more",No,5.0,Not sure,8.0,9.0,9.0,,Walk,"Walk, Bike, Public transit, Car",English
7865,2019,6.0,7.0,8.0,9.0,3.0,2.0,,4.0,2.0,3.0,9.0,6.0,6.0,Male,56,White,No,Own,No,,"$200,000 or more",No,3.0,Not sure,7.0,4.0,8.0,,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
7866,2019,5.0,8.0,7.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,4.0,1.0,1.0,Female,64,White,No,Own,No,31 years,"$10,000 to $24,999",No,2.0,Not sure,3.0,1.0,8.0,,Car,"Walk, Public transit, Car",English
7867,2019,10.0,9.0,10.0,10.0,4.0,1.0,,5.0,5.0,3.0,9.0,10.0,10.0,Female,58,,No,Rent,No,15 years,"$50,000 to 74,999",No,3.0,Right direction,7.0,8.0,9.0,,Car,Car,English
7868,2019,9.0,9.0,9.0,9.0,5.0,1.0,5.0,4.0,3.0,5.0,10.0,8.0,10.0,Female,33,White,No,Rent,No,4 years,"$100,000 to $149,999",No,2.0,Right direction,10.0,9.0,9.0,,"Walk, Public transit","Walk, Public transit, Car",English
7869,2019,6.0,7.0,10.0,10.0,5.0,3.0,,4.0,3.0,5.0,9.0,8.0,7.0,Female,59,White,No,Own,No,16 years,"$150,000 to 200,000",No,6.0,Right direction,7.0,8.0,9.0,,Car,"Walk, Public transit, Car",English
7870,2019,6.0,8.0,8.0,8.0,5.0,2.0,3.0,5.0,4.0,5.0,9.0,8.0,8.0,Female,32,White,Yes,Rent,Yes,3.5 years,"$200,000 or more",No,3.0,Right direction,7.0,7.0,6.0,Cost of rent vs. space,Car,"Walk, Public transit, Car",English
7871,2019,8.0,8.0,8.0,9.0,4.0,3.0,3.0,4.0,4.0,5.0,10.0,8.0,9.0,Male,48,White,Yes,Own,No,16 years,"$150,000 to 200,000",No,5.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English
7872,2019,7.0,7.0,6.0,7.0,3.0,2.0,2.0,4.0,1.0,3.0,6.0,6.0,4.0,Female,60,White,Yes,Own,No,,"$25,000 to $49,999",No,7.0,Not sure,5.0,4.0,4.0,,Car,Car,English
7873,2019,10.0,10.0,10.0,10.0,4.0,2.0,4.0,5.0,3.0,5.0,9.0,10.0,10.0,Female,29,White,No,Rent,Yes,1 year,"$150,000 to 200,000",No,7.0,Right direction,8.0,8.0,9.0,Can't afford to own house in Somerville,"Bike, Public transit","Walk, Bike, Public transit, Car",English
7874,2019,9.0,8.0,2.0,3.0,3.0,1.0,3.0,5.0,1.0,5.0,9.0,7.0,3.0,Male,50,,Yes,Own,No,45 years,"$200,000 or more",No,6.0,Wrong track,1.0,6.0,9.0,,Car,"Walk, Bike, Car",English
7875,2019,4.0,4.0,6.0,6.0,2.0,1.0,,3.0,3.0,4.0,8.0,8.0,7.0,Female,24,White,No,Rent,No,2.5 years,"$50,000 to 74,999",No,2.0,Not sure,7.0,5.0,9.0,,"Walk, Public transit","Walk, Public transit",English
7876,2019,9.0,8.0,8.0,9.0,4.0,3.0,2.0,4.0,5.0,5.0,9.0,8.0,8.0,Male,63,White,No,Own,No,28 years,"$150,000 to 200,000",No,5.0,Right direction,10.0,6.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English
7877,2019,9.0,8.0,8.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,8.0,Female,52,White,Yes,Own,No,25 years,"$100,000 to $149,999",No,5.0,Right direction,7.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
7878,2019,6.0,5.0,9.0,9.0,4.0,3.0,3.0,3.0,3.0,4.0,8.0,7.0,7.0,Female,48,White,No,Own,Yes,19 years,"$200,000 or more",No,2.0,Right direction,5.0,4.0,9.0,Relocation due to divorce,Bike,"Walk, Bike, Public transit",English
7879,2019,10.0,10.0,10.0,9.0,4.0,4.0,2.0,5.0,5.0,5.0,10.0,10.0,9.0,Male,65,Asian,No,Own,No,18 years,"$100,000 to $149,999",No,1.0,Right direction,10.0,10.0,9.0,,Car,Car,Mandarin
7880,2019,9.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,4.0,8.0,10.0,10.0,Female,68,White,No,Own,No,46 years,"$50,000 to 74,999",No,7.0,Right direction,8.0,10.0,10.0,,"Walk, Car","Walk, Car",Portuguese
7881,2019,7.0,7.0,9.0,9.0,4.0,3.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,3.0,Right direction,10.0,8.0,,,,,
7882,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,74,"White, American999US Citizen",No,Own,Yes,,,No,4.0,Wrong track,1.0,1.0,1.0,"Too crowded, too many bicycles, very unsafe999too much traffic",Car,Car,English
7883,2019,7.0,8.0,7.0,8.0,4.0,2.0,3.0,4.0,3.0,5.0,7.0,7.0,8.0,,30,White,No,Rent,Yes,7 years,"$150,000 to 200,000",No,6.0,Not sure,2.0,6.0,7.0,More space,Walk,"Walk, Public transit, Car",English
7884,2019,3.0,3.0,7.0,6.0,3.0,2.0,3.0,4.0,3.0,4.0,7.0,4.0,7.0,Male,40,White,Yes,Own,No,15 years,"$150,000 to 200,000",No,4.0,Right direction,2.0,5.0,6.0,,Car,"Walk, Public transit, Car",English
7885,2019,3.0,4.0,5.0,6.0,3.0,1.0,,,4.0,3.0,10.0,8.0,7.0,Male,26,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,5.0,Wrong track,5.0,7.0,5.0,Too expensive,Public transit,"Walk, Public transit",English
7886,2019,8.0,8.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,8.0,8.0,Male,77,White,No,Own,No,10 years,"$50,000 to 74,999",No,5.0,Right direction,8.0,9.0,8.0,,Walk,"Walk, Public transit",English
7887,2019,10.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,73,White,No,Own,Yes,40 years,"$75,000 to $99,999",No,4.0,Right direction,7.0,10.0,10.0,Airplane noise,Car,Car,English
7888,2019,5.0,5.0,7.0,7.0,5.0,1.0,,5.0,3.0,5.0,7.0,7.0,8.0,Female,,White,No,Rent,Yes,11.5 years,,,3.0,Right direction,7.0,7.0,8.0,Cost of housing/not enough beauty/green space,Public transit,"Walk, Public transit, Car",
7889,2019,7.0,7.0,6.0,6.0,4.0,3.0,,4.0,2.0,4.0,7.0,2.0,6.0,Female,34,White,No,Own,No,3 years,"$150,000 to 200,000",No,1.0,Right direction,6.0,2.0,7.0,,Public transit,"Walk, Public transit, Car",English
7890,2019,8.0,8.0,8.0,8.0,3.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,8.0,Female,32,White,No,Rent,No,2 years,"$50,000 to 74,999",No,6.0,Not sure,9.0,9.0,8.0,,Bike,Bike,English
7891,2019,8.0,9.0,9.0,10.0,4.0,3.0,4.0,5.0,1.0,4.0,8.0,9.0,9.0,Male,54,White,No,Own,No,42 years,"$50,000 to 74,999",No,7.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English
7892,2019,10.0,10.0,10.0,10.0,5.0,2.0,5.0,5.0,5.0,5.0,9.0,10.0,10.0,Female,24,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,5.0,Right direction,8.0,7.0,10.0,Cost of housing,Public transit,"Walk, Bike, Public transit, Car",English
7893,2019,7.0,9.0,8.0,9.0,4.0,1.0,3.0,3.0,3.0,5.0,10.0,8.0,8.0,Female,40,White,Yes,Own,No,20 years,"$200,000 or more",No,3.0,Not sure,9.0,8.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
7894,2019,6.0,8.0,8.0,5.0,4.0,1.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,Female,28,White,No,Rent,No,4 years,"$100,000 to $149,999",No,3.0,Not sure,8.0,8.0,3.0,,Walk,"Walk, Bike, Public transit, Car",English
7895,2019,8.0,8.0,8.0,7.0,,1.0,,3.0,3.0,4.0,9.0,8.0,8.0,Female,62,White,No,Rent,No,16 years,"$25,000 to $49,999",No,6.0,Not sure,9.0,9.0,8.0,,Car,"Walk, Public transit, Car",English
7896,2019,1.0,10.0,1.0,8.0,5.0,1.0,4.0,3.0,2.0,5.0,9.0,9.0,10.0,Female,,White,No,Own,Yes,42 years,"$100,000 to $149,999",No,1.0,Wrong track,1.0,5.0,9.0,"Can't wait to move, don't like what the mayor is doing",Car,Car,
7897,2019,3.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,7.0,2.0,5.0,Female,50,White,No,Rent,Yes,25 years,"$50,000 to 74,999",No,1.0,Wrong track,1.0,8.0,2.0,"Lots collect checks, don't work. Rent goes up each year. Rent's high in general.","Walk, Public transit, Car","Walk, Public transit, Car",English
7898,2019,2.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,Male,33,Black/African American,No,Own,No,33 years,"$25,000 to $49,999",No,3.0,Not sure,3.0,2.0,3.0,,Bike,"Walk, Bike, Car",English
7899,2019,7.0,5.0,10.0,8.0,4.0,2.0,,,3.0,4.0,10.0,10.0,8.0,Male,30,White,No,Rent,No,1 year,"$100,000 to $149,999",No,1.0,Not sure,10.0,5.0,8.0,,Public transit,"Walk, Public transit, Car",English
7900,2019,7.0,7.0,6.0,6.0,4.0,2.0,,3.0,4.0,3.0,7.0,4.0,4.0,Female,49,Asian,No,Own,No,15 years,"$75,000 to $99,999",No,5.0,Not sure,4.0,5.0,7.0,,Car,"Walk, Bike, Public transit, Car","English, Chinese"
7901,2019,9.0,8.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,7.0,2.0,6.0,Male,41,White,Yes,Own,Yes,12 years,"$200,000 or more",No,5.0,Wrong track,9.0,7.0,9.0,"Traffic, cost",Car,"Walk, Public transit, Car",English
7902,2019,7.0,9.0,7.0,7.0,5.0,1.0,5.0,4.0,2.0,4.0,9.0,6.0,9.0,Male,42,White,Yes,Own,No,5 years,"$150,000 to 200,000",No,4.0,Right direction,3.0,8.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7903,2019,8.0,7.0,7.0,7.0,4.0,3.0,3.0,4.0,3.0,5.0,8.0,6.0,1.0,Male,40,White,No,Own,No,10 years,"$100,000 to $149,999",No,3.0,Not sure,7.0,3.0,6.0,,Walk,"Walk, Bike, Public transit, Car",English
7904,2019,8.0,9.0,8.0,9.0,4.0,1.0,,4.0,4.0,5.0,7.0,8.0,9.0,Female,35,White,No,Rent,,11 years,"$50,000 to 74,999",,7.0,Right direction,8.0,8.0,6.0,,"Public transit, Car","Walk, Public transit, Car",English
7905,2019,7.0,7.0,7.0,8.0,3.0,1.0,3.0,4.0,4.0,3.0,8.0,9.0,8.0,Female,33,White,No,Rent,No,10 years,"$100,000 to $149,999",No,1.0,Right direction,8.0,8.0,8.0,,Public transit,"Walk, Public transit, Car",English
7906,2019,9.0,9.0,7.0,7.0,3.0,1.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,Male,60,Asian,No,Rent,No,18,"$50,000 to 74,999",No,4.0,Right direction,10.0,10.0,3.0,,Car,"Walk, Public transit, Car",Chinese
7907,2019,6.0,6.0,6.0,7.0,4.0,1.0,4.0,4.0,4.0,3.0,8.0,8.0,9.0,Male,63,White,No,Rent,Yes,20 years,"$25,000 to $49,999",No,1.0,Not sure,1.0,5.0,5.0,Cost,"Walk, Public transit, Car","Walk, Public transit, Car",English
7908,2019,6.0,7.0,5.0,6.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,7.0,7.0,Female,82,White,No,Own,No,60 years,"$50,000 to 74,999",No,5.0,Wrong track,1.0,7.0,7.0,,Walk,"Walk, Car",Italian
7909,2019,8.0,7.0,8.0,8.0,5.0,3.0,3.0,5.0,5.0,3.0,10.0,10.0,10.0,Male,40,Asian,No,Own,Yes,3 years,"$75,000 to $99,999",No,6.0,Not sure,10.0,7.0,7.0,Property tax too high,Public transit,"Walk, Public transit, Car",English
7910,2019,8.0,8.0,7.0,10.0,5.0,1.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,40,White,Yes,Rent,Yes,13 years,"$150,000 to 200,000",No,3.0,Not sure,10.0,10.0,5.0,Cost of housing. We can't afford to buy here and very soon we'll be unable to rent.,Public transit,"Walk, Public transit, Car","Bulgarian, English"
7911,2019,6.0,6.0,10.0,8.0,5.0,3.0,4.0,5.0,3.0,4.0,7.0,7.0,8.0,Female,47,White,No,Own,No,9 years,"$200,000 or more",No,7.0,Right direction,8.0,8.0,10.0,,Public transit,"Walk, Public transit, Car",English
